numero_os,tss,dia,tse,data_execucao,data_competencia,equipe,atc,ato,municipio,bairro,logradouro,observacao
2635430930,SONDAR REDE DE ESGOTO,2026-09-03,SONDAGEM DE REDE DE ESGOTO,2026-09-03 14:22:00,2026-09-03 11:59:00,SAN INT - ESGOTO - REGINALDO RIBEIRO,923,32,SÃO PAULO,JD ICARAI,"RUA MELANESIA, 31",nada costa no local so foi falta de compactação no local.
26103025996,REGISTRO DO CAVALETE VAZANDO,2026-09-02,REPARO DE CAVALETE,2026-09-02 11:12:00,2026-09-01 18:04:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,V S BENEDITO,"RUA ARISTEU DE LIMA, 94",
2635125816,CAVALETE VAZANDO,2026-09-01,REPARO DE CAVALETE,2026-09-01 14:20:00,2026-08-31 16:03:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,PARELHEIROS,"TRAVESSA AMARO PONTES, 15",
26103283709,CAVALETE VAZANDO,2026-09-04,REPARO DE CAVALETE,2026-09-04 11:04:00,2026-09-03 14:42:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,PQ AMAZONAS,"RUA BONANCA DE VARZELANDIA, 42",
26103421141,REGISTRO DO CAVALETE QUEBRADO,2026-09-05,REPARO DE CAVALETE,2026-09-05 13:51:00,2026-09-04 18:57:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,PARELHEIROS,"TRAVESSA MARIANA LUIZA DE JESUS, 21 - C/6",
26103004823,CAVALETE VAZANDO,2026-09-02,REPARO DE CAVALETE,2026-09-02 14:01:00,2026-09-01 17:05:00,moto-me CCV- ALEXANDRE RANULFO,923,32,SÃO PAULO,JD CAMPINAS,"RUA CONSTELACAO DO ERIDANO, 91 - C/1",
2635404508,CAVALETE VAZANDO,2026-09-03,REPARO DE CAVALETE,2026-09-03 15:20:00,2026-09-03 09:27:00,moto-me CCV- ALEXANDRE RANULFO,929,32,SÃO PAULO,PARQUE SHANGRILA,"ALAMEDA DOS JURITIS, 64",
2634776044,VAZAMENTO DE ÁGUA COM INFILTRAÇÃO,2026-09-01,TROCA DE RAMAL DE AGUA,2026-09-01 12:25:00,2026-08-28 15:59:00,SAN INT - VAZAMENTO - JOSUE RODRIGUES,929,32,SÃO PAULO,CID NOVA AMERICA,"RUA HELIO LUIZ N DE MAGALHAES, 299",
2635242692,CAVALETE VAZANDO,2026-09-02,REPARO DE REGISTRO DE CAVALETE,2026-09-02 09:30:00,2026-09-01 17:04:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,GRAJAU,"RUA JOAO PAULO BARRETO, 261 - C/3",
26103365829,REGISTRO DO CAVALETE VAZANDO,2026-09-05,REPARO DE REGISTRO DE CAVALETE,2026-09-05 09:33:00,2026-09-04 11:44:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD S BERNARDO,"RUA DOUTOR ARMANDO FAJARDO, 38 - C/2",
26103253759,CAVALETE VAZANDO,2026-09-04,REPARO DE REGISTRO DE CAVALETE,2026-09-04 08:38:00,2026-09-03 11:05:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,JD PRIMAVERA,"RUA MIGUEL DE BARROS, 24",
2635372218,LIMPAR IMOVEL (SINISTRO),2026-09-02,LIMPEZA DE IMOVEL (SINISTRO),2026-09-02 17:03:00,2026-09-02 15:46:00,NORBRASIL INTERLAGOS - IVAN,923,32,SÃO PAULO,JD STA RITA,"RUA ACACCIO FONTOURA, 611 - C/1",5x25 125 m
2635536260,LIMPAR IMOVEL (SINISTRO),2026-09-04,LIMPEZA DE IMOVEL (SINISTRO),2026-09-04 11:41:00,2026-09-03 16:41:00,NORBRASIL INTERLAGOS - IVAN,923,32,SÃO PAULO,JD ICARAI,"RUA PROFESSOR ACACIO DE PAULA FERREIRA, 6",5x25 125 MTS
2635396927,REPOR CAPA ASFALTICA,2026-09-03,REPOSIÇÃO DE ASFALTO,2026-09-03 12:24:00,2026-09-03 10:15:00,SAN INT - ASF - MARCOS PAULO,929,32,SÃO PAULO,CID NOVA AMERICA,"RUA JANA MORONI BARROSO, 38",
2635402972,REPOR CAPA ASFALTICA,2026-09-03,REPOSIÇÃO DE ASFALTO,2026-09-03 09:40:00,2026-09-03 09:15:00,SAN INT - ASF - HENRIQUE TEIXEIRA,923,32,SÃO PAULO,CID DUTRA,"RUA SILVES, 228",
2634497880,REPOR ASFALTO,2026-09-02,REPOSIÇÃO DE ASFALTO,2026-09-02 10:35:00,2026-08-29 16:01:00,SAN INT - ASF - CRISTIANO CARVALHO,929,32,SÃO PAULO,CANTINHO DO CEU,"RUA FRANCISCO INACIO SOLANO, 73 - A C/1",
26102829904,REPOR CONCRETO,2026-09-05,REPOSIÇÃO DE CONCRETO,2026-09-05 08:41:00,2026-09-03 10:45:00,SAN INT - REPOSIÇÃO - JOSE CIPRIANO,923,32,SÃO PAULO,JD MALIA,"RUA BRUNO RIGHI, 35 - C/1",
2635129932,REPOR CONCRETO,2026-09-01,REPOSIÇÃO DE CONCRETO,2026-09-01 15:40:00,2026-08-31 16:08:00,SAN INT - REPOSIÇÃO - ROBSON CARVALHO,923,32,SÃO PAULO,SOCORRO,"RUA OLIVIA GUEDES PENTEADO, 1155",
2635197755,REPOR PASSEIO ADJACENTE ESPECIAL,2026-09-02,REPOSIÇÃO DE PA ESPECIAL,2026-09-02 10:54:00,2026-09-01 11:16:00,SAN INT - REPOSIÇÃO - RODRIGO GAMA,929,32,SÃO PAULO,PQ RES COCAIA,"RUA VEREADOR JOSE GOMES DE MORAES NETO, 581 - A",
2635202258,REPOR PASSEIO ADJACENTE ESPECIAL,2026-09-02,REPOSIÇÃO DE PA ESPECIAL,2026-09-02 16:31:00,2026-09-01 11:47:00,SAN INT - REPOSIÇÃO - ROBSON CARVALHO,923,32,SÃO PAULO,JD ALPINO,"RUA DOMINGOS FAUSTINO SARMIENTO, 957 - C/1",
2635195634,REPOR PISO INTERNO ESPECIAL,2026-09-02,REPOSIÇÃO DE PI ESPECIAL,2026-09-02 10:09:00,2026-09-01 10:55:00,SAN INT - REPOSIÇÃO - JOSE CIPRIANO,929,32,SÃO PAULO,JD BELCITO,"RUA MAJOR LUCIO DIAS RAMOS, 230 - E",CLIENTE IRA EXECUTAR O SERVIÇO CPF:29407671810
2635195577,REPOR PISO INTERNO ESPECIAL,2026-09-02,REPOSIÇÃO DE PI ESPECIAL,2026-09-02 09:33:00,2026-09-01 10:55:00,SAN INT - REPOSIÇÃO - JOSE CIPRIANO,929,32,SÃO PAULO,PQ MARIA FERNANDES,"AVENIDA PAULO GUILGUER REIMBERG, 2268",
2635196191,REPOR PISO INTERNO ESPECIAL,2026-09-02,REPOSIÇÃO DE PI ESPECIAL,2026-09-02 11:57:00,2026-09-01 10:59:00,SAN INT - REPOSIÇÃO - ROBSON CARVALHO,923,32,SÃO PAULO,JD ICARAI,"RUA GIUSEPPE PIERMARINI, 682 - B C/1",
2635533721,REPOR SARJETA,2026-09-04,REPOSIÇÃO DE SARJETA,2026-09-04 10:56:00,2026-09-03 16:18:00,SAN INT - REPOSIÇÃO - JOSE CIPRIANO,299,24,EMBU-GUACU,CENTRO,"RUA JESUS CARLOS DE MORAES, 353",
2635192815,TROCAR CAVALETE (KIT),2026-09-01,TROCA DE CAVALETE (KIT),2026-09-01 18:41:00,2026-09-01 10:34:00,SAN INT - VAZAMENTO - JONAS DE MORAES,923,32,SÃO PAULO,JD ALMEIDA PRADO,"RUA BRENO BERSA, 43 - C/6",
2635322912,TROCAR CAVALETE (KIT),2026-09-02,TROCA DE CAVALETE (KIT),2026-09-02 13:35:00,2026-09-02 09:49:00,SAN INT - VAZAMENTO - GUSTAVO,923,32,SÃO PAULO,JD DOS MANACAS,"RUA LISETA LESSALA FREIRE OLIVEIRA, 34 - C/2",
26103191428,CAVALETE VAZANDO,2026-09-03,TROCA DE REGISTRO DE CAVALETE,2026-09-03 12:37:00,2026-09-02 18:21:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,V PETRONITA,"RUA LUIGI CHERUBINI, 50 - C/1",
26103279263,CAVALETE VAZANDO,2026-09-04,TROCA DE REGISTRO DE CAVALETE,2026-09-04 09:25:00,2026-09-03 14:04:00,MOTO-ME CVV- MATHEUS SILVA,299,24,EMBU-GUACU,PQ RECREIO,"RUA FRANCISCO PEREIRA DA SILVA, 18",
2635340458,REGISTRO DO CAVALETE QUEBRADO,2026-09-03,TROCA DE REGISTRO DE CAVALETE,2026-09-03 10:21:00,2026-09-02 11:53:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD ELIANA,"RUA NUNO VAZ PINTO, 231 - B C/1",
2635384804,VAZAMENTO DE ÁGUA EM RAMAL ABANDONADO,2026-09-03,SUPRIMIDO RAMAL DE AGUA ABANDONADO,2026-09-03 08:01:00,2026-09-02 18:32:00,SAN INT - LNA - EDUARDO ANSELMO,923,32,SÃO PAULO,INTERLAGOS,"AVENIDA JANGADEIRO, 416",SEGUE LINK COM FOTOS https://photos.app.goo.gl/VNa8zxm9uwBvBa6fA
26102826482,FALTA DE ÁGUA LOCAL,2026-09-01,FALTA DE AGUA LOCAL ATENDIDA,2026-09-01 10:20:00,2026-08-31 13:07:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ DEISY,"RUA CALIFORNIA, 77 - D C/2",inquilino informou que foi geral já voltou
26102925001,FALTA DE ÁGUA LOCAL,2026-09-02,FALTA DE AGUA LOCAL ATENDIDA,2026-09-02 14:29:00,2026-09-01 11:10:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,JD GUARAPIRANGA,"RUA MANUEL RAIMUNDO QUERINO, 213",Ligação foi cortada
26102864678,FALTA DE ÁGUA LOCAL,2026-09-01,FALTA DE AGUA LOCAL ATENDIDA,2026-09-01 12:17:00,2026-08-31 17:50:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD ALMEIDA,"RUA SILVIO, 180 - C/4",
26103251883,POUCA PRESSÃO DE ÁGUA LOCAL,2026-09-04,POUCA PRESSÃO DE ÁGUA LOCAL ATENDIDA,2026-09-04 10:56:00,2026-09-03 10:57:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,INTERLAGOS,"RUA FRANCISCO PAIS, 275",Rua em geral estava sem água porém já foi restabelecido o abastecimento
2629916410,REGULARIZAR CAVALETE,2026-09-02,REGULARIZADO CAVALETE,2026-09-02 11:26:00,2026-07-31 11:23:00,SAN INT - LNA - GENILSON OLIVEIRA,299,24,EMBU-GUACU,JD VALFLOR,"AVENIDA GINO PARES PAULINETTE, 590",
2621355861,TROCAR CAVALETE POR UMA,2026-09-02,TROCA DE CAVALETE POR UMA,2026-09-02 17:25:00,2026-05-20 16:27:00,SAN INT - VAZAMENTO - thiago heleno,929,32,SÃO PAULO,BAL S JOSE,"ACESSO CURIO CRISTAL, 701",executado por outra equipe anteriormente
2624930655,TROCAR CAVALETE POR UMA,2026-09-03,TROCA DE CAVALETE POR UMA,2026-09-03 15:37:00,2026-06-18 10:27:00,SAN INT - VAZAMENTO - thiago heleno,929,32,SÃO PAULO,SITIO CARIOBA,"RUA MELO ALVES, 31 - C/1",serviço já foi executado anteriormente por outra equipe
2621975677,TROCAR CAVALETE POR UMA,2026-09-02,TROCA DE CAVALETE POR UMA,2026-09-02 16:57:00,2026-05-26 12:57:00,SAN INT - VAZAMENTO - WILAMARQUES,929,32,SÃO PAULO,JD IPORA,"RUA VITORIA REGIA, 55",
2630004681,TROCAR CAVALETE POR UMA,2026-09-04,TROCA DE CAVALETE POR UMA,2026-09-04 12:33:00,2026-07-24 08:45:00,SAN INT - VAZAMENTO - JOSUE RODRIGUES,923,32,SÃO PAULO,JD ICARAI,"VIELA ROQUE CARDOSO DOS SANTOS, 24 - C",
2635681810,TROCAR CAVALETE POR UMA,2026-09-04,TROCA DE CAVALETE POR UMA,2026-09-04 15:45:00,2026-09-04 11:15:00,SAN INT - VAZAMENTO - FABIANO SANTOS,923,32,SÃO PAULO,JD S BERNARDO,"RUA MARQUES DE SANTILLANA, 25 - C/4",
2629916410,HIDRÔMETRO EMBAÇADO,2026-09-02,TROCA DE HIDROMETRO EMBAÇADO,2026-09-02 11:32:00,2026-09-02 11:26:00,SAN INT - LNA - GENILSON OLIVEIRA,299,24,EMBU-GUACU,JD VALFLOR,"AVENIDA GINO PARES PAULINETTE, 590",
2635650440,HIDRÔMETRO INVERTIDO,2026-09-04,TROCA DE HIDROMETRO INVERTIDO,2026-09-04 10:59:00,2026-09-04 09:33:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD IPORANGA,"RUA BRAS DA ROCHA, 488 - C/4",
2635341265,HIDRÔMETRO INVERTIDO,2026-09-03,TROCA DE HIDROMETRO INVERTIDO,2026-09-03 09:47:00,2026-09-02 12:00:00,moto-me CCV- ALEXANDRE RANULFO,923,32,SÃO PAULO,V NATAL,"RUA PERA NATAL, 288 - C/1",
2635649721,HIDRÔMETRO PARADO,2026-09-04,TROCA DE HIDROMETRO PARADO,2026-09-04 08:47:00,2026-09-04 09:28:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,PQ GRAJAU,"RUA SERAFIM CIUVALSCHI, 31 - A",
2635427010,HIDRÔMETRO PARADO,2026-09-04,TROCA DE HIDROMETRO PARADO,2026-09-04 08:30:00,2026-09-03 11:30:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,PQ FLORESTAL,"RUA LAGOA GRANDE, 15 - C/1",
2635445071,HIDRÔMETRO PARADO,2026-09-04,TROCA DE HIDROMETRO PARADO,2026-09-04 08:54:00,2026-09-03 14:07:00,moto-me CCV- ALEXANDRE RANULFO,923,32,SÃO PAULO,PQ MARIA FERNANDES,"AVENIDA PAULO GUILGUER REIMBERG, 4",
26102881255,HIDRÔMETRO QUEBRADO,2026-09-01,TROCA DE HIDROMETRO QUEBRADO,2026-09-01 09:17:00,2026-08-31 21:14:00,MOTO-ME - EDUARDO A SANTOS,299,24,EMBU-GUACU,CHACARA DOS AMIGOS,"ESTRADA SEBASTIAO MARQUES DE MELLO, 650 - C/6",
2635317781,HIDRÔMETRO QUEBRADO,2026-09-03,TROCA DE HIDROMETRO QUEBRADO,2026-09-03 11:04:00,2026-09-02 09:09:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RES COCAIA,"ESTRADA CANAL DA COCAIA, 1314 - C/1",
2635356907,INSTALAR HIDRÔMETRO DESAPARECIDO/FURTADO,2026-09-03,INSTALADO HIDROMETRO DESAPARECIDO,2026-09-03 09:40:00,2026-09-03 09:28:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ COCAIA,"RUA SAO SALVADOR DA TORRE, 531 - C/2",
2635504553,INSTALAR HIDRÔMETRO DESAPARECIDO/FURTADO,2026-09-05,INSTALADO HIDROMETRO DESAPARECIDO,2026-09-05 10:33:00,2026-09-05 10:31:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD REIMBERG,"RUA ROGERIO FERNANDES, 479 - C/1",
2635695582,INSTALAR HIDRÔMETRO DESAPARECIDO/FURTADO,2026-09-05,INSTALADO HIDROMETRO DESAPARECIDO,2026-09-05 11:57:00,2026-09-04 13:10:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ BRASIL,"AVENIDA DONA BELMIRA MARIN, 2233",
2635395258,INSTALAR HIDRÔMETRO DESAPARECIDO/FURTADO,2026-09-03,INSTALADO HIDROMETRO DESAPARECIDO,2026-09-03 09:15:00,2026-09-03 09:04:00,SAN INT - LNA - TIAGO ALVES,923,32,SÃO PAULO,INTERLAGOS,"RUA VARSOVIA, 205",
2633856509,TRANSFORMAÇÃO LIG EXIST COM APROV RAMAL,2026-09-03,TRANSFORMAÇÃO LIG EXIST COM APROV RAMAL,2026-09-03 14:48:00,2026-08-22 16:09:00,SAN INT - LNA - TIAGO ALVES,923,32,SÃO PAULO,JD REIMBERG,"RUA TENENTE JOECYL CAMARGO DA MOTA, 130 - C/1",
2634763846,TRANSFORMAÇÃO LIG EXIST COM APROV RAMAL,2026-09-02,TRANSFORMAÇÃO LIG EXIST COM APROV RAMAL,2026-09-02 15:49:00,2026-08-28 15:20:00,SAN INT - VAZAMENTO - JOSE CARLOS B,929,32,SÃO PAULO,JD DAS FONTES,"RUA DOS EVANGELISTAS, 17 - C/1",
2635137652,TRANSFORMAÇÃO LIG EXIST COM APROV RAMAL,2026-09-02,TRANSFORMAÇÃO LIG EXIST COM APROV RAMAL,2026-09-02 11:50:00,2026-08-31 16:27:00,SAN INT - VAZAMENTO - JOSE CARLOS B,929,32,SÃO PAULO,COND VARGEM GRANDE,"RUA DAS GARCAS, 84 - C/1",
2633953166,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-04,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-04 10:41:00,2026-08-24 12:03:00,SAN INT - LNA - TIAGO ALVES,929,32,SÃO PAULO,JD DOS ALAMOS,"RUA TARCISIO VIEIRA NASCIMENTO, 315 - C/2",
2635198239,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-02,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-02 15:05:00,2026-09-01 11:15:00,SAN INT - VAZAMENTO - JOSE CARLOS B,929,32,SÃO PAULO,JD NOVO PARELHEIROS,"RUA JOAO RIBEIRO DA SILVA, 87 - C/2",
2634763855,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-02,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-02 11:08:00,2026-08-28 15:20:00,SAN INT - VAZAMENTO - JOSE CARLOS B,929,32,SÃO PAULO,COND VARGEM GRANDE,"RUA VITORIA REGIA, 64 - C/2",
2634479442,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-03,TRANSFORMAÇÃO LIG NOVA COM APROV RAMAL,2026-09-03 08:54:00,2026-08-27 14:33:00,SAN INT - LNA - GENILSON OLIVEIRA,923,32,SÃO PAULO,CID DUTRA,"RUA NOSSA SENHORA DE NAZARE, 214 - C/2",
2635232367,TROCAR RAMAL DE ÁGUA PREVENTIVA,2026-09-02,TROCA DE RAMAL DE AGUA PREVENTIVA,2026-09-02 15:00:00,2026-09-01 15:42:00,SAN INT - VAZAMENTO - FRANCISCO IDEVANIO,929,32,SÃO PAULO,JD NORONHA,"RUA FLORIDA, 45",rua de terra
2635369660,ARREBENTADO DE REDE DE ÁGUA,2026-09-03,REPARO DE REDE DE AGUA,2026-09-03 10:01:00,2026-09-02 15:28:00,SAN INT - LNA - EDUARDO ANSELMO,923,32,SÃO PAULO,INTERLAGOS,"AVENIDA JANGADEIRO, 400 - C/2","SEGUE LINK COM FOTOS https://photos.app.goo.gl/VNa8zxm9uwBvBa6fA (SEM REPOSIÇÃO, OBRAS DA PREFEITURA)."
2635868464,ARREBENTADO DE REDE DE ÁGUA,2026-09-05,REPARO DE REDE DE AGUA,2026-09-05 09:10:00,2026-09-05 07:19:00,SAN INT - VAZAMENTO - WILAMARQUES,923,32,SÃO PAULO,JD MALIA,"AVENIDA PRESIDENTE JOAO GOULART, 1363 - C/1",
26102726872,VAZAMENTO DE ÁGUA COM INFILTRAÇÃO,2026-09-01,REPARO DE REDE DE AGUA,2026-09-01 16:29:00,2026-08-29 09:43:00,SAN INT - VAZAMENTO - JOSUE RODRIGUES,929,32,SÃO PAULO,CID NOVA AMERICA,"RUA JANE VANINE CAPOZI, 131",cliente com obra no local
2633164243,REPOR CONCRETO INV,2026-09-04,REPOSIÇÃO DE CONCRETO INV,2026-09-04 15:51:00,2026-09-04 15:35:00,SAN INT - VAZAMENTO - JOABSON SANTOS,929,32,SÃO PAULO,CID NOVA AMERICA,"RUA JAIME PETIT DA SILVA, 22",
26102606005,REPOR CONCRETO INV,2026-09-03,REPOSIÇÃO DE CONCRETO INV,2026-09-03 09:25:00,2026-08-31 18:26:00,SAN INT - REPOSIÇÃO - JOSE CIPRIANO,923,32,SÃO PAULO,JD REIMBERG,"RUA YPE REIMBERG, 16 - C/1",
2633674020,REPOR CONCRETO INV,2026-09-01,REPOSIÇÃO DE CONCRETO INV,2026-09-01 12:28:00,2026-09-01 12:24:00,SAN INT - VAZAMENTO - EDILTON JOSE,929,32,SÃO PAULO,JD DAS FONTES,"RUA MABEL NORMANDO, 206 - CASA 2",
2633240537,REPOR PASSEIO ADJACENTE CIMENTADO INV,2026-09-04,REPOSIÇÃO DE PA CIMENTADO INV,2026-09-04 10:31:00,2026-09-04 10:28:00,SAN INT - VAZAMENTO - GUSTAVO,923,32,SÃO PAULO,JD PRESIDENTE,"RUA JANGADA NOVA, 30",
2634993448,REPOR PASSEIO ADJACENTE CIMENTADO INV,2026-09-02,REPOSIÇÃO DE PA CIMENTADO INV,2026-09-02 16:15:00,2026-09-02 16:12:00,SAN INT - ESGOTO - GEISSON LUZ,923,32,SÃO PAULO,V NATAL,"RUA JACA NATAL, 101 - C/1",
2634998033,RESTABELECER LIGAÇÃO MUDAN TITULARID OP,2026-09-01,RESTABELECIDA LIG AGUA MUDAN TITULAR OP,2026-09-01 09:52:00,2026-08-31 11:17:00,MOTO-ME - EDUARDO A SANTOS,299,24,EMBU-GUACU,V LOURO,"RUA JOAO SARAIVA, 65 - C/2",
2635334861,RESTABELECER LIGAÇÃO MUDAN TITULARID OP,2026-09-03,RESTABELECIDA LIG AGUA MUDAN TITULAR OP,2026-09-03 11:00:00,2026-09-02 11:11:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,JD ICARAI,"RUA GIOVANNI GABRIELI, 461 - C/4",
2635436179,RELIGAR ÁGUA DEB OP,2026-09-04,RELIGAÇÃO DE AGUA DEB OP,2026-09-04 10:34:00,2026-09-03 12:46:00,MOTO-ME CVV- MATHEUS SILVA,299,24,EMBU-GUACU,JD EMILIA,"RUA NARCISO MILANES, 90 - C/2",
2635220895,RELIGAR ÁGUA DEB OP,2026-09-02,RELIGAÇÃO DE AGUA DEB OP,2026-09-02 12:42:00,2026-09-01 14:29:00,MOTO-ME CVV - JEAN CARLOS,929,32,SÃO PAULO,CANTINHO DO CEU,"RUA SAO FRANCISCO, 2 - C/1",
2635702432,RELIGAR ÁGUA DEB OP,2026-09-05,RELIGAÇÃO DE AGUA DEB OP,2026-09-05 11:46:00,2026-09-04 14:10:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,CID DUTRA,"VIELA DO CEU, 38 - A",
2618927604,REPOR CAPA ASFALTICA INV,2026-09-04,REPOSIÇÃO DE ASFALTO INV,2026-09-04 07:01:00,2026-08-27 17:31:00,SAN INT - ASF - MARCOS PAULO,299,24,EMBU-GUACU,JD BOA VISTA,"RUA JOAO PEREIRA RODRIGUES FILHO, 257",https://photos.app.goo.gl/oS3WK4ceomKuNAgdA baixado por lin devido problema no PDA
2634492879,REPOR ASFALTO INV,2026-09-03,REPOSIÇÃO DE ASFALTO INV,2026-09-03 08:46:00,2026-09-01 16:45:00,SAN INT - ASF - HENRIQUE TEIXEIRA,923,32,SÃO PAULO,CID DUTRA,"RUA MARIA ROSCHEL, 67 - A",
2635196159,REPOR CAPA ASFALTICA INV,2026-09-04,REPOSIÇÃO DE ASFALTO INV,2026-09-04 08:21:00,2026-09-03 07:01:00,SAN INT - ASF - HENRIQUE TEIXEIRA,923,32,SÃO PAULO,JD FLORESTA,"RUA GABRIEL PEREIRA DE CASTRO, 215 - A",
2635363571,REPOR ASFALTO INV,2026-09-04,REPOSIÇÃO DE ASFALTO INV,2026-09-04 10:07:00,2026-09-03 11:38:00,SAN INT - ASF - HENRIQUE TEIXEIRA,923,32,SÃO PAULO,RIO BONITO,"RUA BELARMINO CARDOSO DE ANDRADE, 253",
2634993448,REPOR CAPA ASFALTICA INV,2026-09-03,REPOSIÇÃO DE ASFALTO INV,2026-09-03 09:47:00,2026-09-02 14:32:00,SAN INT - ASF - CRISTIANO CARVALHO,923,32,SÃO PAULO,V NATAL,"RUA JACA NATAL, 101 - C/1",
2635200712,INCLUIR LIG DE ÁGUA EM CAV MÚLTIPLO S/V,2026-09-04,INCLUSÃO DE LIG DE AGUA EM CAV MULT S/V,2026-09-04 08:38:00,2026-09-01 11:34:00,SAN INT - LNA - TIAGO ALVES,929,32,SÃO PAULO,BAL S JOSE,"ACESSO PINTASSILGO ROSA, 610 - C/3",
2635211957,REPOR BLOQUETE INV,2026-09-03,REPOSIÇÃO DE BLOQUETE INV,2026-09-03 10:39:00,2026-09-02 12:32:00,SAN INT - REPOSIÇÃO - VALDEIR,929,32,SÃO PAULO,JD DAS FONTES,"RUA DOS EVANGELISTAS, 30",
26102505866,REPOR PASSEIO ADJACENTE ESPECIAL INV,2026-09-02,REPOSIÇÃO DE PA ESPECIAL INV,2026-09-02 11:48:00,2026-08-28 10:00:00,SAN INT - REPOSIÇÃO - JOSE CIPRIANO,923,32,SÃO PAULO,JD KIOTO,"RUA NUNO FERNANDES TORNEOL, 18 - C/2",
2633848146,LIGAÇÃO DE ESGOTO AVULSA S/V,2026-09-04,LIGAÇÃO DE ESGOTO AVULSA S/V,2026-09-04 17:03:00,2026-08-22 10:12:00,SAN INT - ESGOTO - REGINALDO RIBEIRO,929,32,SÃO PAULO,JD NOVO PARELHEIROS,"RUA VICENTE FRANK, 6",
2635197751,REATIVAR LIGAÇÃO DE ÁGUA S/V,2026-09-02,REATIVADA LIGAÇÃO DE ÁGUA S/V,2026-09-02 09:02:00,2026-09-01 11:11:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD PRESIDENTE,"RUA AGUANAVAL, 43 - C/1",
2635361317,REATIVAR LIGAÇÃO DE ÁGUA S/V,2026-09-03,REATIVADA LIGAÇÃO DE ÁGUA S/V,2026-09-03 10:58:00,2026-09-02 14:24:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,CID DUTRA,"RUA SUAPE, 23",
2634995169,REATIVAR LIGAÇÃO DE ÁGUA S/V,2026-09-01,REATIVADA LIGAÇÃO DE ÁGUA S/V,2026-09-01 11:42:00,2026-08-31 10:58:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,CH COCAIA,"RUA PROFESSOR HAROLDO NOGUEIRA, 26 - C/1",
2634985614,REATIVAR LIGAÇÃO DE ÁGUA S/V,2026-09-01,REATIVADA LIGAÇÃO DE ÁGUA S/V,2026-09-01 09:28:00,2026-08-31 09:53:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,PRAIAS PAULISTANAS,"RUA CASTANHEIRA, 52",
2635136884,REATIVAR LIGAÇÃO DE ÁGUA S/V,2026-09-02,REATIVADA LIGAÇÃO DE ÁGUA S/V,2026-09-02 10:20:00,2026-08-31 16:19:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,JD S RAFAEL,"RUA STEPHEN BENET, 44 - C/2",
2635237207,REATIVAR LIGAÇÃO DE ÁGUA S/V,2026-09-02,REATIVADA LIGAÇÃO DE ÁGUA S/V,2026-09-02 10:30:00,2026-09-01 16:16:00,MOTO-ME CVV- MATHEUS SILVA,923,32,SÃO PAULO,JD GUANABARA,"RUA MUSICA OUTONAL, 130 - A C/2",
